Datetime,District,Ward,Temperature,Consumption
2024-01-07 21:00:00,Shivmogga,Thirthahalli,21.953740968143173,11.489558059953488
2024-01-07 22:00:00,Shivmogga,Thirthahalli,30.083145880040988,9.852452961796786
2024-01-07 23:00:00,Shivmogga,Thirthahalli,25.854029477692585,9.151628476919283
2024-01-08 00:00:00,Shivmogga,Thirthahalli,43.041455743437076,11.948362098733606
2024-01-08 01:00:00,Shivmogga,Thirthahalli,32.37994395528435,8.324620339619157
2024-01-08 02:00:00,Shivmogga,Thirthahalli,31.07743830808399,7.715756097460537
2024-01-08 03:00:00,Shivmogga,Thirthahalli,29.932742468934585,9.022956498246966
2024-01-08 04:00:00,Shivmogga,Thirthahalli,24.97751429793334,5.0
2024-01-08 05:00:00,Shivmogga,Thirthahalli,37.728644082129634,5.0
2024-01-08 06:00:00,Shivmogga,Thirthahalli,22.012899629446324,5.1924336249047
2024-01-08 07:00:00,Shivmogga,Thirthahalli,38.21651405255655,6.391169266399942
2024-01-08 08:00:00,Shivmogga,Thirthahalli,28.087767102682957,9.317089895670804
2024-01-08 09:00:00,Shivmogga,Thirthahalli,44.405998007610805,5.610473897490988
2024-01-08 10:00:00,Shivmogga,Thirthahalli,32.678716947149226,5.0
2024-01-08 11:00:00,Shivmogga,Thirthahalli,29.133817758674724,5.0
2024-01-08 12:00:00,Shivmogga,Thirthahalli,41.9657611086697,8.26155391250914
2024-01-08 13:00:00,Shivmogga,Thirthahalli,32.65666095359338,8.204434847467052
2024-01-08 14:00:00,Shivmogga,Thirthahalli,36.63486584460034,5.55272262979922
2024-01-08 15:00:00,Shivmogga,Thirthahalli,22.20582088020177,5.0
2024-01-08 16:00:00,Shivmogga,Thirthahalli,40.561453273654216,10.363310389607769
2024-01-08 17:00:00,Shivmogga,Thirthahalli,43.333046302778634,11.522832261971178
2024-01-08 18:00:00,Shivmogga,Thirthahalli,39.93717997887051,12.195842934818945
2024-01-08 19:00:00,Shivmogga,Thirthahalli,27.68269242615116,5.084492493138984
2024-01-08 20:00:00,Shivmogga,Thirthahalli,27.06445022223656,9.007744271341206
2024-01-08 21:00:00,Shivmogga,Thirthahalli,33.5603638214722,10.17626378376898
2024-01-08 22:00:00,Shivmogga,Thirthahalli,21.122802826111872,5.0
2024-01-08 23:00:00,Shivmogga,Thirthahalli,38.88764973996372,10.867414641336849
2024-01-09 00:00:00,Shivmogga,Thirthahalli,25.870406161902682,12.68625167226046
2024-01-09 01:00:00,Shivmogga,Thirthahalli,33.44514192555797,5.0
2024-01-09 02:00:00,Shivmogga,Thirthahalli,25.96640207349642,6.850850788141552
2024-01-09 03:00:00,Shivmogga,Thirthahalli,31.795897040799687,9.514146148647388
2024-01-09 04:00:00,Shivmogga,Thirthahalli,39.67184924122516,9.86876746057251
2024-01-09 05:00:00,Shivmogga,Thirthahalli,35.00734917946939,5.165903393760723
2024-01-09 06:00:00,Shivmogga,Thirthahalli,42.97499325364675,9.518147519839317
2024-01-09 07:00:00,Shivmogga,Thirthahalli,43.56341916511383,8.113431097625783
2024-01-09 08:00:00,Shivmogga,Thirthahalli,39.369362046547515,6.815499649017857
2024-01-09 09:00:00,Shivmogga,Thirthahalli,38.91504369110664,8.008138291674566
2024-01-09 10:00:00,Shivmogga,Thirthahalli,39.451375448892236,5.0
2024-01-09 11:00:00,Shivmogga,Thirthahalli,22.080481965313233,5.524491204512095
2024-01-09 12:00:00,Shivmogga,Thirthahalli,21.94747044417197,5.0
2024-01-09 13:00:00,Shivmogga,Thirthahalli,36.66595104364566,9.943903902555292
2024-01-09 14:00:00,Shivmogga,Thirthahalli,29.203952291211262,7.17974234674875
2024-01-09 15:00:00,Shivmogga,Thirthahalli,35.173066951477026,5.0
2024-01-09 16:00:00,Shivmogga,Thirthahalli,33.511997550080466,11.359782827259048
2024-01-09 17:00:00,Shivmogga,Thirthahalli,32.70127130330166,6.9737155865446425
2024-01-09 18:00:00,Shivmogga,Thirthahalli,25.97554900347008,10.399255732401262
2024-01-09 19:00:00,Shivmogga,Thirthahalli,27.614862897276907,8.514583078860074
2024-01-09 20:00:00,Shivmogga,Thirthahalli,21.556832092964594,7.005335178035728
2024-01-09 21:00:00,Shivmogga,Thirthahalli,41.87551400942874,12.807533575220882
2024-01-09 22:00:00,Shivmogga,Thirthahalli,26.448036625091802,5.0
2024-01-09 23:00:00,Shivmogga,Thirthahalli,27.637090869976515,5.674303663994351
2024-01-10 00:00:00,Shivmogga,Thirthahalli,35.65233984826226,5.159535344575967
2024-01-10 01:00:00,Shivmogga,Thirthahalli,39.68023608224813,13.38428858350031
2024-01-10 02:00:00,Shivmogga,Thirthahalli,23.16302911127999,12.383448886209807
2024-01-10 03:00:00,Shivmogga,Thirthahalli,44.360923266608694,6.269396549195099
2024-01-10 04:00:00,Shivmogga,Thirthahalli,21.444298897904233,9.23997676088944
2024-01-10 05:00:00,Shivmogga,Thirthahalli,23.874936267319214,6.121854620693262
2024-01-10 06:00:00,Shivmogga,Thirthahalli,29.600005300821813,7.919637536229913
2024-01-10 07:00:00,Shivmogga,Thirthahalli,27.77921534034168,11.993926551563305
2024-01-10 08:00:00,Shivmogga,Thirthahalli,38.6100824054799,5.664360056949604
2024-01-10 09:00:00,Shivmogga,Thirthahalli,28.228374219179216,10.621480139862738
2024-01-10 10:00:00,Shivmogga,Thirthahalli,33.837215077676376,9.618417970180495
2024-01-10 11:00:00,Shivmogga,Thirthahalli,34.54316067425782,12.729896114284099
2024-01-10 12:00:00,Shivmogga,Thirthahalli,28.65627471456537,5.0
2024-01-10 13:00:00,Shivmogga,Thirthahalli,44.52016784015767,9.61472681834383
2024-01-10 14:00:00,Shivmogga,Thirthahalli,40.04949812309767,8.345436953316412
2024-01-10 15:00:00,Shivmogga,Thirthahalli,28.27112796531646,8.12545218970361
2024-01-10 16:00:00,Shivmogga,Thirthahalli,44.581540788134944,8.921572262083815
2024-01-10 17:00:00,Shivmogga,Thirthahalli,28.358050156869943,12.12735636598069
2024-01-10 18:00:00,Shivmogga,Thirthahalli,39.97583898620059,11.50158913551641
2024-01-10 19:00:00,Shivmogga,Thirthahalli,34.83980552742304,11.80766872428646
2024-01-10 20:00:00,Shivmogga,Thirthahalli,27.501477206571003,6.382387131517623
2024-01-10 21:00:00,Shivmogga,Thirthahalli,27.86610099304514,13.38024616083892
2024-01-10 22:00:00,Shivmogga,Thirthahalli,33.57022968381847,9.77787270187648
2024-01-10 23:00:00,Shivmogga,Thirthahalli,25.90682439698971,8.922708966218028
2024-01-11 00:00:00,Shivmogga,Thirthahalli,43.14837652184495,6.627961219410845
2024-01-11 01:00:00,Shivmogga,Thirthahalli,44.082146198950014,8.096614533923603
2024-01-11 02:00:00,Shivmogga,Thirthahalli,35.700220449861895,7.965739116096459
2024-01-11 03:00:00,Shivmogga,Thirthahalli,33.971445969667464,10.228430125886813
2024-01-11 04:00:00,Shivmogga,Thirthahalli,22.746517844207574,13.29379338932411
2024-01-11 05:00:00,Shivmogga,Thirthahalli,32.15057061581263,6.127278047357425
2024-01-11 06:00:00,Shivmogga,Thirthahalli,40.69516146202476,5.0
2024-01-11 07:00:00,Shivmogga,Thirthahalli,20.381740188111365,8.108833479878358
2024-01-11 08:00:00,Shivmogga,Thirthahalli,32.496491606462605,9.18897529280953
2024-01-11 09:00:00,Shivmogga,Thirthahalli,25.325643519367624,5.0
2024-01-11 10:00:00,Shivmogga,Thirthahalli,21.527161035591472,5.0
2024-01-11 11:00:00,Shivmogga,Thirthahalli,30.372410188311108,5.0
2024-01-11 12:00:00,Shivmogga,Thirthahalli,31.39106680396027,7.70353204439183
2024-01-11 13:00:00,Shivmogga,Thirthahalli,23.074006191592087,12.65648008628598
2024-01-11 14:00:00,Shivmogga,Thirthahalli,29.636667075286958,11.03327619529443
2024-01-11 15:00:00,Shivmogga,Thirthahalli,35.5803917991565,5.230298103522882
2024-01-11 16:00:00,Shivmogga,Thirthahalli,20.023140230354272,8.24280058373369
2024-01-11 17:00:00,Shivmogga,Thirthahalli,22.778219413797565,7.072909990984941
2024-01-11 18:00:00,Shivmogga,Thirthahalli,25.341477728042804,9.612899448176297
2024-01-11 19:00:00,Shivmogga,Thirthahalli,34.60592267642667,12.283307194077288
2024-01-11 20:00:00,Shivmogga,Thirthahalli,33.80603652334918,10.019832452891473
2024-01-11 21:00:00,Shivmogga,Thirthahalli,29.777473023237803,10.254578556062555
2024-01-11 22:00:00,Shivmogga,Thirthahalli,36.49956989245013,10.575327860078893
2024-01-11 23:00:00,Shivmogga,Thirthahalli,42.51847106747821,10.930621750979089
2024-01-12 00:00:00,Shivmogga,Thirthahalli,32.34174856563652,5.423743615495734
2024-01-12 01:00:00,Shivmogga,Thirthahalli,44.17374551921742,11.695756353124278
2024-01-12 02:00:00,Shivmogga,Thirthahalli,23.262446612530614,5.912508292555152
2024-01-12 03:00:00,Shivmogga,Thirthahalli,26.16199904403429,9.736447598734681
2024-01-12 04:00:00,Shivmogga,Thirthahalli,35.06539549632279,7.573758882575164
2024-01-12 05:00:00,Shivmogga,Thirthahalli,32.13569425384481,5.49475266064149
2024-01-12 06:00:00,Shivmogga,Thirthahalli,25.717847653651386,12.628881113987426
2024-01-12 07:00:00,Shivmogga,Thirthahalli,32.78285643844235,10.937840239365112
2024-01-12 08:00:00,Shivmogga,Thirthahalli,35.77894677787822,10.646637426732667
2024-01-12 09:00:00,Shivmogga,Thirthahalli,22.575588158713213,5.311960091938751
2024-01-12 10:00:00,Shivmogga,Thirthahalli,28.940246318430354,12.687951332109943
2024-01-12 11:00:00,Shivmogga,Thirthahalli,23.015279105284584,6.365467741980013
2024-01-12 12:00:00,Shivmogga,Thirthahalli,26.931737922022382,12.694175783920814
2024-01-12 13:00:00,Shivmogga,Thirthahalli,35.73645359234723,5.0
2024-01-12 14:00:00,Shivmogga,Thirthahalli,30.878875105273327,8.370078038162642
2024-01-12 15:00:00,Shivmogga,Thirthahalli,37.1290397033731,5.517880461277456
2024-01-12 16:00:00,Shivmogga,Thirthahalli,39.72768602093761,8.593795207042806
2024-01-12 17:00:00,Shivmogga,Thirthahalli,22.763994146416103,5.240481944968998
2024-01-12 18:00:00,Shivmogga,Thirthahalli,27.834554144269468,13.194308534513082
2024-01-12 19:00:00,Shivmogga,Thirthahalli,27.567576746383157,13.078440741694552
2024-01-12 20:00:00,Shivmogga,Thirthahalli,43.98689009191665,10.756764241392197
2024-01-12 21:00:00,Shivmogga,Thirthahalli,27.804902391211385,5.0
2024-01-12 22:00:00,Shivmogga,Thirthahalli,25.285550384485223,8.888048509982617
2024-01-12 23:00:00,Shivmogga,Thirthahalli,40.836026912785464,10.184812603320477
2024-01-13 00:00:00,Shivmogga,Thirthahalli,30.210006104223563,11.958907402699127
2024-01-13 01:00:00,Shivmogga,Thirthahalli,25.873782614063416,5.0
2024-01-13 02:00:00,Shivmogga,Thirthahalli,31.21853868238358,10.602580540968523
2024-01-13 03:00:00,Shivmogga,Thirthahalli,37.36153596139844,7.52585734219743
2024-01-13 04:00:00,Shivmogga,Thirthahalli,39.628003172641186,11.501987354193126
2024-01-13 05:00:00,Shivmogga,Thirthahalli,25.551730525130203,12.765407502474927
2024-01-13 06:00:00,Shivmogga,Thirthahalli,43.57648530695231,7.289951053204174
2024-01-13 07:00:00,Shivmogga,Thirthahalli,41.03119198629179,12.67876440117453
2024-01-13 08:00:00,Shivmogga,Thirthahalli,27.9924524325516,5.298729181331417
2024-01-13 09:00:00,Shivmogga,Thirthahalli,41.548845246837956,6.2225202574246685
2024-01-13 10:00:00,Shivmogga,Thirthahalli,40.41276826275403,7.954833476551039
2024-01-13 11:00:00,Shivmogga,Thirthahalli,30.398311147670587,9.66307776530521
2024-01-13 12:00:00,Shivmogga,Thirthahalli,26.983776704429722,12.762073415331937
2024-01-13 13:00:00,Shivmogga,Thirthahalli,27.600410156654995,8.735527088386267
2024-01-13 14:00:00,Shivmogga,Thirthahalli,28.24990758711478,8.507227378239342
2024-01-13 15:00:00,Shivmogga,Thirthahalli,38.733728457252184,12.277180305863336
2024-01-13 16:00:00,Shivmogga,Thirthahalli,29.518813291412208,11.680567583152843
2024-01-13 17:00:00,Shivmogga,Thirthahalli,23.415264300746948,5.0
2024-01-13 18:00:00,Shivmogga,Thirthahalli,32.58043619918517,13.311333629746226
2024-01-13 19:00:00,Shivmogga,Thirthahalli,27.130799792662838,5.0
2024-01-13 20:00:00,Shivmogga,Thirthahalli,32.79977873485182,5.8333053120567175
2024-01-13 21:00:00,Shivmogga,Thirthahalli,44.546907329004405,10.65564350116751
2024-01-13 22:00:00,Shivmogga,Thirthahalli,43.67453371833888,5.0
2024-01-13 23:00:00,Shivmogga,Thirthahalli,38.23137308690558,7.947960518289586
2024-01-14 00:00:00,Shivmogga,Thirthahalli,24.00134059635991,12.481395185325576
2024-01-14 01:00:00,Shivmogga,Thirthahalli,32.76879848173143,9.282026251574852
2024-01-14 02:00:00,Shivmogga,Thirthahalli,31.554528659217404,5.0
2024-01-14 03:00:00,Shivmogga,Thirthahalli,22.742169090715763,8.231397848713044
2024-01-14 04:00:00,Shivmogga,Thirthahalli,32.079734809759394,10.04075186858529
2024-01-14 05:00:00,Shivmogga,Thirthahalli,43.32418828823741,6.072378842136267
2024-01-14 06:00:00,Shivmogga,Thirthahalli,33.86628554223505,8.372487503391334
2024-01-14 07:00:00,Shivmogga,Thirthahalli,20.94760178982167,12.368305223392122
2024-01-14 08:00:00,Shivmogga,Thirthahalli,29.825521345753558,12.681797254234064
