Datetime,Temperature,Consumption,District,ward
03-01-2021 18:00,31.88964451,9.078222284,Shivmogga,Thirthahalli
03-01-2021 19:00,43.39075029,6.2347747,Shivmogga,Thirthahalli
03-01-2021 20:00,20.45250918,11.52129297,Shivmogga,Thirthahalli
03-01-2021 21:00,41.11157953,6.620947685,Shivmogga,Thirthahalli
03-01-2021 22:00,25.34053497,5.938027586,Shivmogga,Thirthahalli
03-01-2021 23:00,40.30147823,10.78531589,Shivmogga,Thirthahalli
04-01-2021 00:00,41.57638645,9.276651393,Shivmogga,Thirthahalli
04-01-2021 01:00,31.89642049,5.931296991,Shivmogga,Thirthahalli
04-01-2021 02:00,20.83829722,11.67185749,Shivmogga,Thirthahalli
04-01-2021 03:00,44.58600061,6.555149693,Shivmogga,Thirthahalli
04-01-2021 04:00,27.57825398,9.75633775,Shivmogga,Thirthahalli
04-01-2021 05:00,44.91751313,10.38372644,Shivmogga,Thirthahalli
04-01-2021 06:00,28.39734004,5.411561522,Shivmogga,Thirthahalli
04-01-2021 07:00,31.54511807,7.138026704,Shivmogga,Thirthahalli
04-01-2021 08:00,40.29780357,7.076609494,Shivmogga,Thirthahalli
04-01-2021 09:00,20.15799879,9.02538851,Shivmogga,Thirthahalli
04-01-2021 10:00,26.23387468,11.74686798,Shivmogga,Thirthahalli
04-01-2021 11:00,21.82672735,10.65106965,Shivmogga,Thirthahalli
04-01-2021 12:00,41.82506851,8.605215111,Shivmogga,Thirthahalli
04-01-2021 13:00,41.98213325,7.862898477,Shivmogga,Thirthahalli
04-01-2021 14:00,39.23657822,10.99651999,Shivmogga,Thirthahalli
04-01-2021 15:00,35.07437774,8.034258865,Shivmogga,Thirthahalli
04-01-2021 16:00,29.04926752,6.429024239,Shivmogga,Thirthahalli
04-01-2021 17:00,32.2609994,8.6656583,Shivmogga,Thirthahalli
04-01-2021 18:00,24.7004578,9.659314239,Shivmogga,Thirthahalli
04-01-2021 19:00,23.99030341,6.419975464,Shivmogga,Thirthahalli
04-01-2021 20:00,22.00867079,10.10258959,Shivmogga,Thirthahalli
04-01-2021 21:00,22.30614233,9.96308152,Shivmogga,Thirthahalli
04-01-2021 22:00,31.12648612,7.864348483,Shivmogga,Thirthahalli
04-01-2021 23:00,25.25112119,6.248007192,Shivmogga,Thirthahalli
05-01-2021 00:00,39.08353568,11.33782562,Shivmogga,Thirthahalli
05-01-2021 01:00,33.71178873,6.049884258,Shivmogga,Thirthahalli
05-01-2021 02:00,38.27279267,7.134669583,Shivmogga,Thirthahalli
05-01-2021 03:00,34.87380765,10.06787276,Shivmogga,Thirthahalli
05-01-2021 04:00,21.19405211,11.28104748,Shivmogga,Thirthahalli
05-01-2021 05:00,43.27139695,5.98403795,Shivmogga,Thirthahalli
05-01-2021 06:00,20.94753283,9.483924899,Shivmogga,Thirthahalli
05-01-2021 07:00,26.4066363,6.247418624,Shivmogga,Thirthahalli
05-01-2021 08:00,24.36663955,9.5397898,Shivmogga,Thirthahalli
05-01-2021 09:00,29.68677574,8.604112441,Shivmogga,Thirthahalli
05-01-2021 10:00,33.39236571,5.263217173,Shivmogga,Thirthahalli
05-01-2021 11:00,38.27372088,10.41920007,Shivmogga,Thirthahalli
05-01-2021 12:00,31.07451661,8.28814829,Shivmogga,Thirthahalli
05-01-2021 13:00,36.7379927,6.764506303,Shivmogga,Thirthahalli
05-01-2021 14:00,35.9707823,7.733240596,Shivmogga,Thirthahalli
05-01-2021 15:00,36.71893662,7.311718036,Shivmogga,Thirthahalli
05-01-2021 16:00,31.97940568,9.879529909,Shivmogga,Thirthahalli
05-01-2021 17:00,44.95298217,8.204542538,Shivmogga,Thirthahalli
05-01-2021 18:00,40.56415006,6.011875752,Shivmogga,Thirthahalli
05-01-2021 19:00,34.03701626,9.203640166,Shivmogga,Thirthahalli
05-01-2021 20:00,37.70873954,11.777155,Shivmogga,Thirthahalli
05-01-2021 21:00,38.58199831,8.279721835,Shivmogga,Thirthahalli
05-01-2021 22:00,27.5482455,7.631031287,Shivmogga,Thirthahalli
05-01-2021 23:00,38.13478926,9.08801792,Shivmogga,Thirthahalli
06-01-2021 00:00,29.05560932,10.24352896,Shivmogga,Thirthahalli
06-01-2021 01:00,29.90197192,6.937107531,Shivmogga,Thirthahalli
06-01-2021 02:00,25.58660437,8.334513562,Shivmogga,Thirthahalli
06-01-2021 03:00,41.70478692,6.649926088,Shivmogga,Thirthahalli
06-01-2021 04:00,37.18442349,6.060350678,Shivmogga,Thirthahalli
06-01-2021 05:00,31.62054823,8.005994151,Shivmogga,Thirthahalli
06-01-2021 06:00,31.03571904,8.475509696,Shivmogga,Thirthahalli
06-01-2021 07:00,37.22397681,11.13819453,Shivmogga,Thirthahalli
06-01-2021 08:00,32.03108017,8.68069561,Shivmogga,Thirthahalli
06-01-2021 09:00,27.72405072,7.473716866,Shivmogga,Thirthahalli
06-01-2021 10:00,28.4348258,7.350601404,Shivmogga,Thirthahalli
06-01-2021 11:00,35.99954,10.13395266,Shivmogga,Thirthahalli
06-01-2021 12:00,31.20700939,9.240038078,Shivmogga,Thirthahalli
06-01-2021 13:00,27.06472287,8.943783284,Shivmogga,Thirthahalli
06-01-2021 14:00,28.20340787,9.794063268,Shivmogga,Thirthahalli
06-01-2021 15:00,27.25298518,6.907125155,Shivmogga,Thirthahalli
06-01-2021 16:00,29.63284604,7.189203528,Shivmogga,Thirthahalli
06-01-2021 17:00,30.29170835,8.618717183,Shivmogga,Thirthahalli
06-01-2021 18:00,30.58339987,11.98707439,Shivmogga,Thirthahalli
06-01-2021 19:00,30.08180551,5.37850478,Shivmogga,Thirthahalli
06-01-2021 20:00,31.07275351,7.343220419,Shivmogga,Thirthahalli
06-01-2021 21:00,34.1678435,8.409175393,Shivmogga,Thirthahalli
06-01-2021 22:00,42.87823234,6.897238784,Shivmogga,Thirthahalli
06-01-2021 23:00,27.44102802,7.763636572,Shivmogga,Thirthahalli
07-01-2021 00:00,44.3699728,5.260742182,Shivmogga,Thirthahalli
07-01-2021 01:00,35.61783299,7.170816143,Shivmogga,Thirthahalli
07-01-2021 02:00,36.68760463,6.024969161,Shivmogga,Thirthahalli
07-01-2021 03:00,22.74055592,10.6116204,Shivmogga,Thirthahalli
07-01-2021 04:00,39.20475339,9.83637148,Shivmogga,Thirthahalli
07-01-2021 05:00,31.93414672,11.46758866,Shivmogga,Thirthahalli
07-01-2021 06:00,34.02584063,7.199140225,Shivmogga,Thirthahalli
07-01-2021 07:00,32.81617847,11.15983262,Shivmogga,Thirthahalli
07-01-2021 08:00,23.71398641,10.19355203,Shivmogga,Thirthahalli
07-01-2021 09:00,20.20088448,11.49736494,Shivmogga,Thirthahalli
07-01-2021 10:00,21.55747869,11.9392872,Shivmogga,Thirthahalli
07-01-2021 11:00,35.37382942,6.941438112,Shivmogga,Thirthahalli
07-01-2021 12:00,24.81320487,6.989982672,Shivmogga,Thirthahalli
07-01-2021 13:00,27.14011604,9.683085846,Shivmogga,Thirthahalli
07-01-2021 14:00,37.54021406,8.900211021,Shivmogga,Thirthahalli
07-01-2021 15:00,35.17356589,11.11919971,Shivmogga,Thirthahalli
07-01-2021 16:00,31.88650894,11.97500123,Shivmogga,Thirthahalli
07-01-2021 17:00,34.50891835,11.46234948,Shivmogga,Thirthahalli
07-01-2021 18:00,32.86380736,9.961686247,Shivmogga,Thirthahalli
07-01-2021 19:00,36.8026521,10.27046425,Shivmogga,Thirthahalli
07-01-2021 20:00,23.88378389,10.3307697,Shivmogga,Thirthahalli
07-01-2021 21:00,41.38738389,10.26108129,Shivmogga,Thirthahalli
07-01-2021 22:00,35.80131144,11.24808292,Shivmogga,Thirthahalli
07-01-2021 23:00,40.87145929,9.995584199,Shivmogga,Thirthahalli
08-01-2021 00:00,30.8333969,5.680531353,Shivmogga,Thirthahalli
08-01-2021 01:00,37.0445724,8.532710145,Shivmogga,Thirthahalli
08-01-2021 02:00,25.74430085,6.880597502,Shivmogga,Thirthahalli
08-01-2021 03:00,43.78985314,10.81692765,Shivmogga,Thirthahalli
08-01-2021 04:00,37.45634199,7.826275961,Shivmogga,Thirthahalli
08-01-2021 05:00,27.49004079,10.73674644,Shivmogga,Thirthahalli
08-01-2021 06:00,37.83812847,8.988493955,Shivmogga,Thirthahalli
08-01-2021 07:00,41.12398795,11.71854459,Shivmogga,Thirthahalli
08-01-2021 08:00,37.73120941,6.087398425,Shivmogga,Thirthahalli
08-01-2021 09:00,38.33384013,10.11955669,Shivmogga,Thirthahalli
08-01-2021 10:00,41.24131662,6.864758468,Shivmogga,Thirthahalli
08-01-2021 11:00,27.46140604,9.521788537,Shivmogga,Thirthahalli
08-01-2021 12:00,41.5482171,7.322284529,Shivmogga,Thirthahalli
08-01-2021 13:00,38.10417974,8.895568112,Shivmogga,Thirthahalli
08-01-2021 14:00,36.79239809,11.27055696,Shivmogga,Thirthahalli
08-01-2021 15:00,43.94447773,6.094130799,Shivmogga,Thirthahalli
08-01-2021 16:00,33.98879901,5.160848024,Shivmogga,Thirthahalli
08-01-2021 17:00,32.28307939,9.735465951,Shivmogga,Thirthahalli
08-01-2021 18:00,30.57151229,9.958742546,Shivmogga,Thirthahalli
08-01-2021 19:00,33.35812341,5.795272793,Shivmogga,Thirthahalli
08-01-2021 20:00,35.33877012,6.96347621,Shivmogga,Thirthahalli
08-01-2021 21:00,33.74831846,5.294817264,Shivmogga,Thirthahalli
08-01-2021 22:00,35.19541638,6.254652168,Shivmogga,Thirthahalli
08-01-2021 23:00,33.42855734,11.76782057,Shivmogga,Thirthahalli
09-01-2021 00:00,28.71346971,5.91008286,Shivmogga,Thirthahalli
09-01-2021 01:00,32.18768952,10.12116221,Shivmogga,Thirthahalli
09-01-2021 02:00,42.24416996,11.06406374,Shivmogga,Thirthahalli
09-01-2021 03:00,30.91207741,11.2765695,Shivmogga,Thirthahalli
09-01-2021 04:00,26.9885504,7.452379059,Shivmogga,Thirthahalli
09-01-2021 05:00,31.54621769,9.635278738,Shivmogga,Thirthahalli
09-01-2021 06:00,43.42106144,6.698002932,Shivmogga,Thirthahalli
09-01-2021 07:00,20.6451489,6.159454825,Shivmogga,Thirthahalli
09-01-2021 08:00,27.18658503,9.053007689,Shivmogga,Thirthahalli
09-01-2021 09:00,38.34028547,8.483796947,Shivmogga,Thirthahalli
09-01-2021 10:00,44.61597255,6.664438981,Shivmogga,Thirthahalli
09-01-2021 11:00,42.95628585,9.476755838,Shivmogga,Thirthahalli
09-01-2021 12:00,32.33515124,8.520824461,Shivmogga,Thirthahalli
09-01-2021 13:00,40.04740145,5.263845353,Shivmogga,Thirthahalli
09-01-2021 14:00,21.76664604,6.286289511,Shivmogga,Thirthahalli
09-01-2021 15:00,20.26798723,10.44220872,Shivmogga,Thirthahalli
09-01-2021 16:00,41.49078968,5.553782328,Shivmogga,Thirthahalli
09-01-2021 17:00,44.60534837,8.747838158,Shivmogga,Thirthahalli
09-01-2021 18:00,39.40885738,11.48738128,Shivmogga,Thirthahalli
09-01-2021 19:00,26.0538001,11.48933109,Shivmogga,Thirthahalli
09-01-2021 20:00,26.28411179,9.021686772,Shivmogga,Thirthahalli
09-01-2021 21:00,26.64354971,6.846596082,Shivmogga,Thirthahalli
09-01-2021 22:00,44.82251641,8.193159787,Shivmogga,Thirthahalli
09-01-2021 23:00,29.53213007,10.20619821,Shivmogga,Thirthahalli
10-01-2021 00:00,22.54499301,5.56299425,Shivmogga,Thirthahalli
10-01-2021 01:00,41.94006784,5.975776984,Shivmogga,Thirthahalli
10-01-2021 02:00,21.51865769,8.269680731,Shivmogga,Thirthahalli
10-01-2021 03:00,32.05404582,10.64558593,Shivmogga,Thirthahalli
10-01-2021 04:00,33.532353,8.84090481,Shivmogga,Thirthahalli
10-01-2021 05:00,29.95574624,11.45075049,Shivmogga,Thirthahalli
10-01-2021 06:00,26.27282851,7.145995703,Shivmogga,Thirthahalli
10-01-2021 07:00,40.94474456,6.968496995,Shivmogga,Thirthahalli
10-01-2021 08:00,20.25919088,7.583209368,Shivmogga,Thirthahalli
10-01-2021 09:00,42.08545233,8.948412287,Shivmogga,Thirthahalli
10-01-2021 10:00,39.25764877,11.92061624,Shivmogga,Thirthahalli
10-01-2021 11:00,27.20894776,6.205226655,Shivmogga,Thirthahalli
10-01-2021 12:00,37.00803146,5.094030765,Shivmogga,Thirthahalli
10-01-2021 13:00,27.577837,11.11903521,Shivmogga,Thirthahalli
10-01-2021 14:00,21.01428509,8.888013971,Shivmogga,Thirthahalli
10-01-2021 15:00,21.47063554,6.868829008,Shivmogga,Thirthahalli
10-01-2021 16:00,29.08564165,10.13658154,Shivmogga,Thirthahalli
10-01-2021 17:00,32.07435652,8.890428587,Shivmogga,Thirthahalli
10-01-2021 18:00,22.23159991,9.70459354,Shivmogga,Thirthahalli
10-01-2021 19:00,24.18995057,7.566820677,Shivmogga,Thirthahalli
10-01-2021 20:00,36.17021159,6.65322614,Shivmogga,Thirthahalli
10-01-2021 21:00,26.1052077,11.12282753,Shivmogga,Thirthahalli
10-01-2021 22:00,26.00090681,11.55947555,Shivmogga,Thirthahalli
10-01-2021 23:00,27.67145097,10.41083737,Shivmogga,Thirthahalli
11-01-2021 00:00,35.31677116,8.886828942,Shivmogga,Thirthahalli
11-01-2021 01:00,40.93222587,6.495429866,Shivmogga,Thirthahalli
11-01-2021 02:00,37.82382171,10.70197339,Shivmogga,Thirthahalli
11-01-2021 03:00,21.21734167,11.85893616,Shivmogga,Thirthahalli
11-01-2021 04:00,31.39436664,6.627969608,Shivmogga,Thirthahalli
11-01-2021 05:00,23.47918413,11.3305423,Shivmogga,Thirthahalli
11-01-2021 06:00,42.02224979,6.087183231,Shivmogga,Thirthahalli
11-01-2021 07:00,38.39246073,5.466939909,Shivmogga,Thirthahalli
11-01-2021 08:00,28.58826668,6.064186581,Shivmogga,Thirthahalli
11-01-2021 09:00,44.77836208,8.492422704,Shivmogga,Thirthahalli
11-01-2021 10:00,24.6845228,10.99111108,Shivmogga,Thirthahalli
11-01-2021 11:00,33.88048695,7.433336465,Shivmogga,Thirthahalli
11-01-2021 12:00,31.52787528,8.062616299,Shivmogga,Thirthahalli
11-01-2021 13:00,23.53768906,7.33193185,Shivmogga,Thirthahalli
11-01-2021 14:00,43.02587316,6.204736878,Shivmogga,Thirthahalli
11-01-2021 15:00,42.91141513,9.424138239,Shivmogga,Thirthahalli
11-01-2021 16:00,35.2195857,6.633903243,Shivmogga,Thirthahalli
11-01-2021 17:00,27.56132482,6.886275975,Shivmogga,Thirthahalli
11-01-2021 18:00,39.66878386,9.662422802,Shivmogga,Thirthahalli
11-01-2021 19:00,27.09708354,10.98746451,Shivmogga,Thirthahalli
11-01-2021 20:00,38.098461,10.51041791,Shivmogga,Thirthahalli
11-01-2021 21:00,20.49415607,8.597959334,Shivmogga,Thirthahalli
11-01-2021 22:00,25.53168925,8.133807517,Shivmogga,Thirthahalli
11-01-2021 23:00,39.22011083,6.159130621,Shivmogga,Thirthahalli
12-01-2021 00:00,22.61334585,7.25279926,Shivmogga,Thirthahalli
12-01-2021 01:00,28.18717131,5.42462592,Shivmogga,Thirthahalli
12-01-2021 02:00,30.06712199,8.593739296,Shivmogga,Thirthahalli
12-01-2021 03:00,44.35248488,6.0337951,Shivmogga,Thirthahalli
12-01-2021 04:00,36.44864214,9.441137424,Shivmogga,Thirthahalli
12-01-2021 05:00,38.29911003,6.254343049,Shivmogga,Thirthahalli
12-01-2021 06:00,33.41749636,7.063228703,Shivmogga,Thirthahalli
12-01-2021 07:00,22.46026787,9.621332482,Shivmogga,Thirthahalli
12-01-2021 08:00,33.07341789,5.063996932,Shivmogga,Thirthahalli
12-01-2021 09:00,23.38376601,5.035221047,Shivmogga,Thirthahalli
12-01-2021 10:00,33.05235081,5.633902441,Shivmogga,Thirthahalli
12-01-2021 11:00,41.2315089,8.980921688,Shivmogga,Thirthahalli
12-01-2021 12:00,43.29096119,10.91327929,Shivmogga,Thirthahalli
12-01-2021 13:00,34.60293269,9.856943298,Shivmogga,Thirthahalli
12-01-2021 14:00,25.55417616,5.850777332,Shivmogga,Thirthahalli
12-01-2021 15:00,30.77797418,8.583224326,Shivmogga,Thirthahalli
12-01-2021 16:00,29.33211144,9.579460039,Shivmogga,Thirthahalli
12-01-2021 17:00,43.41854219,9.556102545,Shivmogga,Thirthahalli
12-01-2021 18:00,33.60795116,11.82259562,Shivmogga,Thirthahalli
12-01-2021 19:00,36.84817753,10.42602532,Shivmogga,Thirthahalli
12-01-2021 20:00,23.01972584,6.083555506,Shivmogga,Thirthahalli
12-01-2021 21:00,30.28817396,5.315860374,Shivmogga,Thirthahalli
12-01-2021 22:00,20.22899903,10.69596285,Shivmogga,Thirthahalli
12-01-2021 23:00,35.32988898,5.293908051,Shivmogga,Thirthahalli
13-01-2021 00:00,38.70877939,11.50018824,Shivmogga,Thirthahalli
13-01-2021 01:00,34.73468131,11.45319713,Shivmogga,Thirthahalli
13-01-2021 02:00,20.73240114,8.04799267,Shivmogga,Thirthahalli
13-01-2021 03:00,34.90563095,6.030226516,Shivmogga,Thirthahalli
13-01-2021 04:00,27.40645759,8.127239419,Shivmogga,Thirthahalli
13-01-2021 05:00,43.58461291,7.222123491,Shivmogga,Thirthahalli
13-01-2021 06:00,39.66545694,9.583044138,Shivmogga,Thirthahalli
13-01-2021 07:00,34.60393056,9.127865483,Shivmogga,Thirthahalli
13-01-2021 08:00,29.98012022,8.849840699,Shivmogga,Thirthahalli
13-01-2021 09:00,26.54082664,7.999951988,Shivmogga,Thirthahalli
13-01-2021 10:00,42.3437358,11.74024036,Shivmogga,Thirthahalli
13-01-2021 11:00,39.91860609,6.878756057,Shivmogga,Thirthahalli
13-01-2021 12:00,20.13717402,10.13966423,Shivmogga,Thirthahalli
13-01-2021 13:00,41.05031485,7.706288627,Shivmogga,Thirthahalli
13-01-2021 14:00,35.23378912,11.91778164,Shivmogga,Thirthahalli
13-01-2021 15:00,37.97014981,5.184985866,Shivmogga,Thirthahalli
13-01-2021 16:00,36.66137438,9.916752332,Shivmogga,Thirthahalli
13-01-2021 17:00,28.74282231,7.991162895,Shivmogga,Thirthahalli
13-01-2021 18:00,24.21084918,6.758940858,Shivmogga,Thirthahalli
13-01-2021 19:00,39.28581753,11.52364723,Shivmogga,Thirthahalli
13-01-2021 20:00,36.6992652,9.873850255,Shivmogga,Thirthahalli
13-01-2021 21:00,37.69319107,8.210730301,Shivmogga,Thirthahalli
13-01-2021 22:00,22.6262433,6.226388251,Shivmogga,Thirthahalli
13-01-2021 23:00,33.41326947,10.5497699,Shivmogga,Thirthahalli
14-01-2021 00:00,26.17224101,11.84669727,Shivmogga,Thirthahalli
14-01-2021 01:00,20.80920332,5.447463851,Shivmogga,Thirthahalli
14-01-2021 02:00,25.97859199,11.86040608,Shivmogga,Thirthahalli
14-01-2021 03:00,40.07755571,11.28311552,Shivmogga,Thirthahalli
14-01-2021 04:00,25.90934087,5.786369311,Shivmogga,Thirthahalli
14-01-2021 05:00,40.47752543,11.41016316,Shivmogga,Thirthahalli
14-01-2021 06:00,24.38034027,6.91531355,Shivmogga,Thirthahalli
14-01-2021 07:00,20.61261162,6.319103626,Shivmogga,Thirthahalli
14-01-2021 08:00,39.30000239,5.099910256,Shivmogga,Thirthahalli
14-01-2021 09:00,39.03355315,9.608031706,Shivmogga,Thirthahalli
14-01-2021 10:00,41.47400721,6.466807376,Shivmogga,Thirthahalli
14-01-2021 11:00,33.54625797,6.295966543,Shivmogga,Thirthahalli
14-01-2021 12:00,20.46884366,6.103559639,Shivmogga,Thirthahalli
14-01-2021 13:00,26.55389363,10.33956369,Shivmogga,Thirthahalli
14-01-2021 14:00,23.58532237,11.31036038,Shivmogga,Thirthahalli
14-01-2021 15:00,31.31813307,7.813853908,Shivmogga,Thirthahalli
14-01-2021 16:00,32.86597511,6.238417594,Shivmogga,Thirthahalli
14-01-2021 17:00,35.75959365,5.528235895,Shivmogga,Thirthahalli
14-01-2021 18:00,40.54571954,8.057596161,Shivmogga,Thirthahalli
14-01-2021 19:00,26.92228701,7.414437883,Shivmogga,Thirthahalli
14-01-2021 20:00,37.0292882,11.54312131,Shivmogga,Thirthahalli
14-01-2021 21:00,26.04399018,6.361537803,Shivmogga,Thirthahalli
14-01-2021 22:00,35.24137533,6.299109341,Shivmogga,Thirthahalli
14-01-2021 23:00,27.70033469,6.068917483,Shivmogga,Thirthahalli
15-01-2021 00:00,26.20298116,10.07326451,Shivmogga,Thirthahalli
15-01-2021 01:00,25.04171866,7.366496889,Shivmogga,Thirthahalli
15-01-2021 02:00,38.04996184,11.42686303,Shivmogga,Thirthahalli
15-01-2021 03:00,42.71426009,9.410127302,Shivmogga,Thirthahalli
15-01-2021 04:00,40.51867772,8.332337412,Shivmogga,Thirthahalli
15-01-2021 05:00,27.99876876,10.78490278,Shivmogga,Thirthahalli
15-01-2021 06:00,43.11888706,7.264180819,Shivmogga,Thirthahalli
15-01-2021 07:00,28.69917916,6.346981937,Shivmogga,Thirthahalli
15-01-2021 08:00,25.03683752,10.89507635,Shivmogga,Thirthahalli
15-01-2021 09:00,22.49489013,11.21461745,Shivmogga,Thirthahalli
15-01-2021 10:00,26.93628889,11.31902468,Shivmogga,Thirthahalli
15-01-2021 11:00,43.93435287,9.382776758,Shivmogga,Thirthahalli
15-01-2021 12:00,30.36584137,6.187802074,Shivmogga,Thirthahalli
15-01-2021 13:00,38.9259705,7.666935057,Shivmogga,Thirthahalli
15-01-2021 14:00,31.45934987,9.032157765,Shivmogga,Thirthahalli
15-01-2021 15:00,37.66437158,8.60168531,Shivmogga,Thirthahalli
15-01-2021 16:00,38.2770647,7.245532613,Shivmogga,Thirthahalli
15-01-2021 17:00,21.41003341,10.60588039,Shivmogga,Thirthahalli
15-01-2021 18:00,38.38998215,5.803873684,Shivmogga,Thirthahalli
15-01-2021 19:00,31.42006186,7.557540753,Shivmogga,Thirthahalli
15-01-2021 20:00,22.03144831,7.820161756,Shivmogga,Thirthahalli
15-01-2021 21:00,37.34314293,9.084950605,Shivmogga,Thirthahalli
15-01-2021 22:00,36.96853097,5.45135178,Shivmogga,Thirthahalli
15-01-2021 23:00,33.7254227,6.82176863,Shivmogga,Thirthahalli
16-01-2021 00:00,33.62117089,5.525566829,Shivmogga,Thirthahalli
16-01-2021 01:00,24.17010935,10.8029278,Shivmogga,Thirthahalli
16-01-2021 02:00,37.67732445,7.127986964,Shivmogga,Thirthahalli
16-01-2021 03:00,43.80154045,11.75779461,Shivmogga,Thirthahalli
16-01-2021 04:00,20.4224674,11.27274993,Shivmogga,Thirthahalli
16-01-2021 05:00,32.35444955,9.662299868,Shivmogga,Thirthahalli
16-01-2021 06:00,42.76777837,7.264010353,Shivmogga,Thirthahalli
